location_id,location,year,sex,age_group,cause,measure,metric,value,upper,lower
44636,Low-middle SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Number,37423847.71397556,40518646.9310756,35115123.114881955
44636,Low-middle SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0433664475678764,0.0468766388010563,0.0407819384759007
44636,Low-middle SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4269.52112805547,4622.59307152545,4006.12895817416
158,South Asia,2000,Both,All ages,Cardiovascular diseases,Prevalence,Number,51522268.22495914,56074960.90366265,48196866.93997664
158,South Asia,2000,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0395071565226046,0.0430923048491189,0.0369286115174015
158,South Asia,2000,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3895.94708380554,4240.20696164348,3644.49100694682
44637,Low SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Number,40040296.58552705,43474927.43497369,36966237.44895136
44637,Low SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0385512361433339,0.0418082648335212,0.0356438912703627
44637,Low SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3821.92590358605,4149.76824573045,3528.5008482012
103,Latin America and Caribbean,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,25936353.220123205,27726776.236573547,24569684.911221266
103,Latin America and Caribbean,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0556385846511426,0.0593386179816137,0.0527822400970137
103,Latin America and Caribbean,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5390.045136486319,5762.12754877333,5106.026646721481
137,North Africa and Middle East,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,24573262.479850143,26265459.40270316,23207698.63036001
137,North Africa and Middle East,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0574483095434315,0.0614004886442889,0.0542184592940467
137,North Africa and Middle East,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5582.89492052712,5967.35171021366,5272.6471670908295
31,"Central Europe, Eastern Europe, and Central Asia",2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,48872297.63504806,52208464.03940372,46090215.03690135
31,"Central Europe, Eastern Europe, and Central Asia",2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1205548543757271,0.1287992293753983,0.1139370191364766
31,"Central Europe, Eastern Europe, and Central Asia",2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11665.7662903362,12462.10571905531,11001.6860861938
44639,Middle SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Number,34779132.59363142,37167974.91323498,32855891.120721333
44639,Middle SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.048694562007411,0.0520096177759769,0.0459356205569854
44639,Middle SDI,2001,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4767.86625533087,5095.35230330176,4504.2093600689
64,High-income,2000,Both,All ages,Cardiovascular diseases,Prevalence,Number,111829773.52340025,117775263.12568817,107210369.90926544
64,High-income,2000,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.122183165512707,0.1287029268530017,0.1170587751205967
64,High-income,2000,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11555.23197895188,12169.57205510796,11077.91472538017
166,Sub-Saharan Africa,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,29596976.007701896,32503661.70087202,26956649.971878298
166,Sub-Saharan Africa,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0435564790754915,0.0477900016465518,0.0396841324618175
166,Sub-Saharan Africa,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4325.34689160052,4750.13434030952,3939.48564655678
4,"Southeast Asia, East Asia, and Oceania",2001,Both,All ages,Cardiovascular diseases,Prevalence,Number,99200612.79208328,107231369.7639472,92443661.87831768
4,"Southeast Asia, East Asia, and Oceania",2001,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0544287273767538,0.0587929247772814,0.0507843811526642
4,"Southeast Asia, East Asia, and Oceania",2001,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5302.06831387336,5731.29572364935,4940.92321275022
1,Global,1997,Both,All ages,Cardiovascular diseases,Prevalence,Number,357806358.1008102,381468619.74036014,339368261.3831502
1,Global,1997,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0624335157547578,0.066568209668054,0.0592352310990355
1,Global,1997,Both,All ages,Cardiovascular diseases,Prevalence,Rate,6082.9822430841,6485.25882125502,5769.5204714009
64,High-income,2001,Both,All ages,Cardiovascular diseases,Prevalence,Number,113353946.43444587,119245565.42036816,108671135.57681628
64,High-income,2001,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1229851813673716,0.1293483976328513,0.1178822977449753
64,High-income,2001,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11630.67391483368,12235.183077603171,11150.19442732479
44634,High-middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,72746774.4091831,78502219.47827062,68193685.56543624
44634,High-middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0568537629363845,0.0613119652475742,0.053250299718805
44634,High-middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5523.98198947112,5961.0182039457495,5178.24596236083
44637,Low SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,41068890.12983037,44545059.19915939,37919872.778495096
44637,Low SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0386689005526335,0.0418941140795785,0.0357438475892945
44637,Low SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3832.27749050226,4156.65062148915,3538.4319963929
44639,Middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,35623937.360318765,38060133.2187992,33696523.092446536
44639,Middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0491994118374045,0.0525498485564103,0.0464511800573266
44639,Middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4813.99868202904,5143.2111307617,4553.53983236813
44636,Low-middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,38264590.15270254,41432726.79770434,35908995.77490537
44636,Low-middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0436238177072907,0.0471626896502815,0.0410315289409038
44636,Low-middle SDI,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4291.84511295497,4647.19066148332,4027.6361882518095
31,"Central Europe, Eastern Europe, and Central Asia",2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,48610800.60446609,51940972.3129582,45903381.527721286
31,"Central Europe, Eastern Europe, and Central Asia",2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1202884911671504,0.1284722052598063,0.1139141900710348
31,"Central Europe, Eastern Europe, and Central Asia",2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11638.5460439431,12435.86590458249,10990.32751651466
158,South Asia,2001,Both,All ages,Cardiovascular diseases,Prevalence,Number,52852370.26392711,57519534.40882028,49439694.69034688
158,South Asia,2001,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0397703062504158,0.0433340088725485,0.0371915923497063
158,South Asia,2001,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3920.63102665193,4266.8449894613605,3667.47602772073
103,Latin America and Caribbean,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,26728984.03587978,28559051.334189154,25314318.374327995
103,Latin America and Caribbean,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.056531641095735,0.0603429443094834,0.0535840074430121
103,Latin America and Caribbean,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5476.45705757544,5851.41650078552,5186.60856442228
137,North Africa and Middle East,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,25433978.845542576,27199400.33054147,24046226.4847902
137,North Africa and Middle East,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0582726914740824,0.0622457260144425,0.054983210355134
137,North Africa and Middle East,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5661.397322433881,6054.36582055354,5352.4949070046205
4,"Southeast Asia, East Asia, and Oceania",2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,100623721.6547673,108647004.99993224,94020452.82737064
4,"Southeast Asia, East Asia, and Oceania",2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0548282752241522,0.0591590906807747,0.0512498053476566
4,"Southeast Asia, East Asia, and Oceania",2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5337.9291267852905,5763.55160582205,4987.6361697558605
64,High-income,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,114859089.74909906,120732387.67060916,110058128.97352558
64,High-income,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1237750485125888,0.1300516281354637,0.1186961896119881
64,High-income,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11703.47803298864,12301.93317794707,11214.28785137652
166,Sub-Saharan Africa,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,30362098.51586521,33321413.61588018,27643801.20722928
166,Sub-Saharan Africa,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0435003842942944,0.0476942889365413,0.0396016503981986
166,Sub-Saharan Africa,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4317.8741101409605,4738.72611572374,3931.29788035592
158,South Asia,2002,Both,All ages,Cardiovascular diseases,Prevalence,Number,54167018.71364095,58965121.34135112,50680093.270496994
158,South Asia,2002,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0400157784317305,0.0435612054741103,0.0374362537476836
158,South Asia,2002,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3943.00614432364,4292.27676307734,3689.18068422586
1,Global,1998,Both,All ages,Cardiovascular diseases,Prevalence,Number,367215935.1526114,391453342.364048,348333748.9290598
1,Global,1998,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0632907720914396,0.0674804241710445,0.0600263092651491
1,Global,1998,Both,All ages,Cardiovascular diseases,Prevalence,Rate,6164.27723441094,6571.138928559681,5847.31105856845
44634,High-middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,74195357.37561308,80068243.936381,69581372.73923445
44634,High-middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0573753659695947,0.0619177759201378,0.0538199081625101
44634,High-middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5573.05564229047,6014.18733491544,5226.48418525125
44636,Low-middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,39131349.08076301,42376878.97286548,36711019.59730874
44636,Low-middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0439016290076933,0.0474735464052561,0.0412768418879647
44636,Low-middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4315.720696025091,4673.66390150993,4048.7872452671
44637,Low SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,42167520.182729,45708177.50752866,38924474.20363149
44637,Low SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0387810870814254,0.041984734129843,0.0358292259338741
44637,Low SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3841.80646701679,4164.38934950456,3546.3384157456
44639,Middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,36401775.35254504,38877036.08235102,34456631.67675659
44639,Middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0496085069725126,0.0529875957742675,0.0468760189962098
44639,Middle SDI,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4850.72850744248,5180.570051409461,4591.52785615999
4,"Southeast Asia, East Asia, and Oceania",2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,101797850.88413516,109803070.41276072,95235326.3169457
4,"Southeast Asia, East Asia, and Oceania",2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.055067482331116,0.0593954077105275,0.0515722614405018
4,"Southeast Asia, East Asia, and Oceania",2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5358.24038676093,5779.6038066232095,5012.814782294609
64,High-income,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,116318944.25624608,122169865.01670589,111536475.79957084
64,High-income,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1245465756776479,0.1308235703432355,0.119500635750502
64,High-income,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11773.97785762974,12366.2168254168,11289.88923325519
103,Latin America and Caribbean,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,27525769.27280705,29416863.33671517,26074744.4356438
103,Latin America and Caribbean,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0574253320590073,0.0613478591175274,0.0543842837738552
103,Latin America and Caribbean,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5563.07274471628,5945.27074036013,5269.81457476192
158,South Asia,2003,Both,All ages,Cardiovascular diseases,Prevalence,Number,55533087.44787962,60476228.171823226,51964417.999812335
158,South Asia,2003,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0402902484413107,0.0438536007414705,0.0377100385259847
158,South Asia,2003,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3967.9142092858096,4321.10829984387,3712.92795042671
137,North Africa and Middle East,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,26321230.25445772,28146026.6441496,24887149.718374133
137,North Africa and Middle East,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0590983709441829,0.063203109066319,0.055739987703148
137,North Africa and Middle East,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5739.82097472591,6137.750877352089,5427.09374044078
166,Sub-Saharan Africa,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,31164560.08315173,34180857.46646388,28353417.148117498
166,Sub-Saharan Africa,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0434611169488906,0.0476197286366378,0.0395342814390741
166,Sub-Saharan Africa,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4311.93443665238,4729.26991398901,3922.9841676421897
31,"Central Europe, Eastern Europe, and Central Asia",2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,48305457.2609072,51658468.3664379,45727969.89699266
31,"Central Europe, Eastern Europe, and Central Asia",2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1198699786308342,0.1280368137115534,0.1135968343293143
31,"Central Europe, Eastern Europe, and Central Asia",2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11595.78384258284,12400.67824181212,10977.05486197282
44634,High-middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,75817474.05615413,81828764.13147263,71201262.69457547
44634,High-middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0580119656501863,0.0626395073970059,0.0544815514433872
44634,High-middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5633.65223447557,6080.32390464775,5290.642528919981
44636,Low-middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,40056348.38172929,43384871.10866635,37551069.68271356
44636,Low-middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.04423414705298,0.0478452879326186,0.0415637748732834
44636,Low-middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4344.98845252769,4706.03965656391,4073.23609722433
31,"Central Europe, Eastern Europe, and Central Asia",2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,48347083.95054925,51764137.095491,45867781.21485056
31,"Central Europe, Eastern Europe, and Central Asia",2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1201628522632829,0.1285906639491466,0.1138701929451262
31,"Central Europe, Eastern Europe, and Central Asia",2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11621.87839496305,12443.28421460377,11025.89302120068
44639,Middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,37179248.8085317,39684601.87742965,35231823.65435339
44639,Middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0500139303789046,0.0534152490815131,0.0473057712067586
44639,Middle SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4887.241507016251,5216.572139033719,4631.25093834388
4,"Southeast Asia, East Asia, and Oceania",2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,103280701.57434772,111372427.52127063,96650021.36198787
4,"Southeast Asia, East Asia, and Oceania",2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0554481377634673,0.0597656294201407,0.0519420580678119
4,"Southeast Asia, East Asia, and Oceania",2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5392.99437628682,5815.51893180405,5046.76104759015
137,North Africa and Middle East,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,27192271.916711424,29118070.450401668,25707638.46121057
137,North Africa and Middle East,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0598848709293548,0.0641315174358216,0.0564803434216299
137,North Africa and Middle East,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5814.06486936116,6225.8258886129,5496.63073793056
103,Latin America and Caribbean,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,28331298.11947593,30303708.58393862,26838464.70192598
103,Latin America and Caribbean,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0583285990389478,0.0623178360861137,0.0552017159265939
103,Latin America and Caribbean,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5650.40033542102,6043.77831277274,5352.66930990711
1,Global,1999,Both,All ages,Cardiovascular diseases,Prevalence,Number,376498126.1609403,401350780.32482886,357188073.4204523
1,Global,1999,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0641014138465561,0.0683468436984316,0.0607697099274765
1,Global,1999,Both,All ages,Cardiovascular diseases,Prevalence,Rate,6241.35220714684,6653.344079459481,5921.24214040923
64,High-income,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,117532227.12947376,123383162.3202522,112847272.59177794
64,High-income,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1250587801144171,0.131329080217358,0.1199088624647331
64,High-income,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11820.083779588267,12408.50574548668,11348.92317545777
44637,Low SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,43347036.60929636,47010687.70111275,40012331.00713501
44637,Low SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0389252719205895,0.0421669657985,0.0359757786039305
44637,Low SDI,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3854.35219494272,4180.11844638281,3557.8352733125603
166,Sub-Saharan Africa,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,32008835.66555265,35085724.93614876,29108694.61696668
166,Sub-Saharan Africa,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0434457291233411,0.0475724249156368,0.0394937093942094
166,Sub-Saharan Africa,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4308.54161554309,4722.70555475342,3918.1688281872302
158,South Asia,2004,Both,All ages,Cardiovascular diseases,Prevalence,Number,57041834.02738918,62153992.18884815,53382211.816024326
158,South Asia,2004,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0406516940578155,0.0442702414636937,0.0380412303006047
158,South Asia,2004,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4001.36041771145,4359.96717826057,3744.6458903822295
44637,Low SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,44591695.99387197,48405016.82807517,41166101.08045228
44637,Low SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0391281629767045,0.0424225233249615,0.0361573740762979
44637,Low SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3872.68573402295,4203.86383489403,3575.18073323613
44634,High-middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,77787694.92766355,83970535.05715705,73106457.00108527
44634,High-middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0588623014633443,0.0635707782069665,0.0552826673980929
44634,High-middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5715.30523152864,6169.577833007061,5371.36004023993
44639,Middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,38134914.26575853,40682034.216215536,36176422.46331409
44639,Middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.050633613679208,0.0539863298680622,0.0479367725378029
44639,Middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4945.08111259241,5275.37462448375,4691.11696955169
44636,Low-middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,41079111.55428066,44494998.44317042,38518216.298491314
44636,Low-middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0446478439058175,0.0483014953422951,0.041946453459393
44636,Low-middle SDI,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4382.76731810662,4747.21135919043,4109.543102501631
4,"Southeast Asia, East Asia, and Oceania",2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,105442138.71701495,113632996.39239286,98631324.15818869
4,"Southeast Asia, East Asia, and Oceania",2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0561516158556004,0.0605121927771254,0.0525709408382104
4,"Southeast Asia, East Asia, and Oceania",2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5460.00573530362,5884.14479800458,5107.32807715138
64,High-income,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,119465702.72862484,125274188.83698252,114608112.0681395
64,High-income,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1262111393866141,0.1324470455212844,0.120981340228627
64,High-income,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11929.336285583153,12509.34697077652,11444.27797007421
158,South Asia,2005,Both,All ages,Cardiovascular diseases,Prevalence,Number,58768610.49026844,64062479.34945688,54994337.14587765
158,South Asia,2005,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0411456209837159,0.044823740963909,0.0384977427983501
158,South Asia,2005,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4048.07115706853,4412.72088520415,3788.0934761796702
31,"Central Europe, Eastern Europe, and Central Asia",2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,48393461.018779576,51781000.287338406,45848790.77452668
31,"Central Europe, Eastern Europe, and Central Asia",2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.120529094622779,0.1288936892073475,0.1142192861912745
31,"Central Europe, Eastern Europe, and Central Asia",2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11653.2115737943,12468.9356608922,11040.45150006634
103,Latin America and Caribbean,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,29176588.847250067,31199322.8298793,27634502.316114035
103,Latin America and Caribbean,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0593089524400348,0.0633911489072595,0.0561300746580364
103,Latin America and Caribbean,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5744.43084588993,6142.67669785285,5440.81723694934
137,North Africa and Middle East,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,28050023.93924355,29971159.482258875,26548822.859643627
137,North Africa and Middle East,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0605610860728059,0.0647346008166056,0.0572762386494217
137,North Africa and Middle East,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5877.16285574735,6279.68751949529,5562.62468483018
1,Global,2000,Both,All ages,Cardiovascular diseases,Prevalence,Number,384950330.52737945,410370791.874335,365304928.1354322
1,Global,2000,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0647373603835036,0.0690199855002739,0.0613686411219021
1,Global,2000,Both,All ages,Cardiovascular diseases,Prevalence,Rate,6302.0607382115095,6718.22167820187,5980.44387161201
166,Sub-Saharan Africa,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,32898598.035665635,36073051.00129468,29934688.111061823
166,Sub-Saharan Africa,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0434656106960038,0.0476141512166154,0.0395404897196891
166,Sub-Saharan Africa,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4308.415814490791,4724.14366236583,3920.2607819254
44634,High-middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,80168039.77972357,86521125.17253377,75329204.23472875
44634,High-middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0599768403597309,0.0647672723816652,0.0563156888175925
44634,High-middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5822.53680539474,6283.95601470923,5471.09627955178
44637,Low SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,45987093.76427911,49898382.09178546,42469139.91028403
44637,Low SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0394391243666901,0.042734937075793,0.0364589516669275
44637,Low SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,3901.27271292142,4233.0832531282695,3602.83034023623
4,"Southeast Asia, East Asia, and Oceania",2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,108401291.17803146,116753158.9314791,101357585.92480177
4,"Southeast Asia, East Asia, and Oceania",2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0572337247630005,0.0616404322909675,0.0536089048726512
4,"Southeast Asia, East Asia, and Oceania",2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5564.61922277467,5993.34994490765,5203.04107895616
44636,Low-middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,42311278.10355228,45828537.82661953,39689437.65962089
44636,Low-middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0452645612138252,0.0489806483108245,0.0425109517133614
44636,Low-middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4440.1968523307205,4809.3023544848,4165.05773556931
64,High-income,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,121090686.64208424,126796496.87702364,116204442.9472971
64,High-income,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.1270473252345906,0.1332005146384405,0.1216898683545874
64,High-income,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,12009.17602197984,12575.0500900817,11524.58251405441
44639,Middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,39152715.07005875,41771454.46214579,37138437.32412839
44639,Middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0513203057251782,0.0547661434663116,0.0486030764540824
44639,Middle SDI,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,5009.20732595927,5344.24944306783,4751.50017018792
158,South Asia,2006,Both,All ages,Cardiovascular diseases,Prevalence,Number,60936869.76230536,66500039.765613645,56959770.17994489
158,South Asia,2006,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0419284826948295,0.0457398576038479,0.0391892087188035
158,South Asia,2006,Both,All ages,Cardiovascular diseases,Prevalence,Rate,4122.66257503492,4499.03689259763,3853.59329613462
31,"Central Europe, Eastern Europe, and Central Asia",2007,Both,All ages,Cardiovascular diseases,Prevalence,Number,48509321.25482044,51848840.428753525,45904053.05003181
31,"Central Europe, Eastern Europe, and Central Asia",2007,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.121023890519528,0.1292994596074992,0.1145546980085268
31,"Central Europe, Eastern Europe, and Central Asia",2007,Both,All ages,Cardiovascular diseases,Prevalence,Rate,11694.18582209966,12499.24672104096,11066.13146646014
103,Latin America and Caribbean,2007,Both,All ages,Cardiovascular diseases,Prevalence,Number,30115583.022511028,32208309.321974576,28516586.122408018
103,Latin America and Caribbean,2007,Both,All ages,Cardiovascular diseases,Prevalence,Percent,0.0604671509618446,0.0646285715499564,0.0572203857688951
